transaction_id,investor_id,transaction_date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
235,INV002554,20240104,102885,SIP,8997.0,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Net Banking,Verified
236,INV004059,20240104,120843,SIP,7638.0,Maharashtra,Pune,T30,26-35,Female,17.0,Net Banking,Verified
237,INV000639,20240104,149322,Lumpsum,286253.0,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,UPI,Verified
238,INV002219,20240104,120504,SIP,5981.0,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified
239,INV002960,20240104,119120,SIP,15426.0,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,Verified
240,INV003342,20240104,100025,Redemption,345140.0,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified
241,INV002748,20240104,119120,SIP,533.0,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
242,INV004880,20240104,125497,SIP,6167.0,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified
243,INV002436,20240104,149322,SIP,5899.0,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified
244,INV002659,20240104,125497,Redemption,218077.0,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified
245,INV003196,20240104,101207,SIP,2483.0,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified
246,INV000874,20240104,120844,SIP,1162.0,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified
247,INV000386,20240104,119093,SIP,57205.0,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified
248,INV001536,20240104,119598,SIP,1762.0,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
249,INV002642,20240104,148568,SIP,911.0,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified
250,INV004452,20240105,149324,SIP,4901.0,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified
251,INV003171,20240105,120505,SIP,5100.0,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
252,INV000926,20240105,120507,SIP,7278.0,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
253,INV001070,20240105,120843,SIP,52410.0,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified
254,INV004919,20240105,100033,Lumpsum,243656.0,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified
255,INV002656,20240105,118636,Lumpsum,265566.0,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified
256,INV003072,20240105,119094,SIP,28652.0,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified
257,INV003846,20240105,102886,Redemption,8986.0,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified
258,INV004400,20240105,120841,Lumpsum,522907.0,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified
259,INV003028,20240105,100033,SIP,7663.0,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified
260,INV004733,20240105,149323,SIP,822.0,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified
261,INV002610,20240105,100016,SIP,4252.0,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified
262,INV000476,20240105,100033,SIP,47424.0,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
263,INV003516,20240105,118635,Lumpsum,363022.0,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified
264,INV000181,20240105,118633,SIP,8019.0,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
265,INV002225,20240105,120844,SIP,2284.0,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
266,INV003251,20240105,149324,Lumpsum,341468.0,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
267,INV003193,20240105,119599,SIP,4260.0,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
268,INV004998,20240105,120844,Lumpsum,295114.0,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified
269,INV004981,20240105,149323,SIP,7677.0,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
270,INV003075,20240105,100025,SIP,8649.0,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
271,INV001651,20240105,149323,SIP,6844.0,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
272,INV004478,20240105,101206,Redemption,308976.0,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified
273,INV004743,20240105,119092,SIP,15224.0,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified
274,INV003198,20240105,120843,SIP,46712.0,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified
275,INV003076,20240105,120507,Redemption,197940.0,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified
276,INV003427,20240105,118633,Redemption,193289.0,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
277,INV003505,20240105,148568,Redemption,13457.0,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
278,INV001811,20240105,119552,Lumpsum,48636.0,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
279,INV000762,20240105,101208,Lumpsum,141489.0,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
280,INV001930,20240105,125497,SIP,1092.0,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified
281,INV000535,20240105,118636,SIP,26387.0,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified
282,INV000642,20240105,119092,Redemption,413094.0,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified
283,INV003641,20240105,120505,SIP,6819.0,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
284,INV001027,20240105,119552,Redemption,347503.0,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified
285,INV000058,20240105,120841,Lumpsum,248336.0,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
286,INV004257,20240105,119094,Redemption,301471.0,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending
287,INV004889,20240105,149323,Lumpsum,330076.0,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
288,INV003063,20240105,148569,SIP,869.0,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified
289,INV001269,20240105,100033,Lumpsum,432672.0,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending
290,INV003937,20240105,102885,Lumpsum,451983.0,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified
291,INV000786,20240105,119095,SIP,1199.0,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified
292,INV002567,20240105,120842,SIP,9018.0,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified
293,INV004992,20240105,101208,SIP,434.0,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
294,INV001636,20240105,119094,SIP,8674.0,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified
295,INV004902,20240105,119552,Lumpsum,25230.0,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified
296,INV002947,20240105,148569,SIP,8881.0,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified
297,INV003795,20240105,101208,SIP,4746.0,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified
298,INV003216,20240105,119551,Lumpsum,59528.0,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified
299,INV001629,20240105,118634,Lumpsum,26213.0,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified
300,INV002611,20240105,120507,Redemption,373343.0,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified
301,INV004340,20240105,102885,Redemption,151645.0,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
302,INV004096,20240105,101207,SIP,44821.0,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified
303,INV004291,20240105,149323,Redemption,402785.0,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
304,INV002154,20240105,149324,Redemption,188124.0,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
305,INV004414,20240105,118635,Redemption,294110.0,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
306,INV000854,20240105,119093,SIP,2770.0,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
307,INV001295,20240105,119120,SIP,6736.0,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified
308,INV000461,20240105,125498,SIP,10676.0,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending
309,INV000065,20240105,149322,Redemption,89612.0,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
310,INV003211,20240105,101206,Lumpsum,405816.0,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
311,INV002530,20240105,119093,SIP,13177.0,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending
312,INV004472,20240105,120843,Lumpsum,331877.0,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified
313,INV000791,20240105,119598,SIP,13272.0,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified
314,INV000797,20240105,118636,Redemption,372649.0,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified
315,INV003744,20240106,118632,Lumpsum,123594.0,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
316,INV001492,20240106,119552,SIP,2167.0,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified
317,INV002796,20240106,101207,Lumpsum,115644.0,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending
318,INV001304,20240106,125497,SIP,5514.0,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending
319,INV003998,20240106,101208,SIP,11973.0,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified
320,INV001058,20240106,119598,Lumpsum,33691.0,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
321,INV003636,20240106,119552,SIP,2299.0,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified
322,INV001630,20240106,119093,SIP,27077.0,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified
323,INV003991,20240106,120504,SIP,3089.0,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
324,INV000668,20240106,101207,SIP,2570.0,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
325,INV001848,20240106,148569,SIP,16080.0,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified
326,INV003876,20240106,100033,Redemption,237658.0,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
327,INV003022,20240106,101207,Lumpsum,445481.0,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified
328,INV002250,20240106,102887,Lumpsum,554938.0,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified
329,INV004594,20240106,149322,Lumpsum,119338.0,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
330,INV001283,20240106,119599,Lumpsum,33527.0,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
331,INV002835,20240106,149322,SIP,5894.0,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified
332,INV002776,20240106,101207,SIP,989.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending
333,INV003143,20240106,120843,Lumpsum,249341.0,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified
334,INV003696,20240106,120504,Lumpsum,401559.0,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified
335,INV000783,20240106,148569,Lumpsum,60606.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending
336,INV000783,20240106,100033,Lumpsum,330093.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified
337,INV003060,20240106,120507,SIP,10941.0,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified
338,INV000974,20240106,120506,SIP,6150.0,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
339,INV000126,20240106,101207,Lumpsum,151709.0,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending
340,INV004134,20240106,148569,SIP,3144.0,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
341,INV001131,20240106,120505,Lumpsum,513257.0,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified
342,INV004811,20240106,120841,Redemption,39649.0,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified
343,INV003691,20240106,118632,SIP,1128.0,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
344,INV001902,20240106,120843,SIP,2179.0,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified
345,INV004230,20240106,120841,Lumpsum,31627.0,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified
346,INV001923,20240106,102886,SIP,1042.0,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified
347,INV002658,20240106,120503,Lumpsum,41413.0,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified
348,INV001953,20240106,101208,Lumpsum,420171.0,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified
349,INV002565,20240106,119599,Lumpsum,63809.0,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified
350,INV001770,20240106,118636,Lumpsum,138095.0,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified
351,INV000960,20240106,120507,SIP,12641.0,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending
352,INV001924,20240106,125497,SIP,2361.0,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified
353,INV003097,20240106,120842,SIP,9469.0,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified
354,INV000166,20240106,149324,SIP,2824.0,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified
355,INV001870,20240106,118636,SIP,57785.0,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified
356,INV004329,20240106,102886,SIP,2439.0,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified
357,INV004832,20240106,119551,Redemption,359828.0,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified
358,INV001043,20240106,149324,SIP,3166.0,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
359,INV001656,20240106,119120,Redemption,357463.0,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
360,INV004412,20240106,148568,SIP,2615.0,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified
361,INV003040,20240106,148568,SIP,1616.0,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
362,INV002034,20240106,120842,SIP,28965.0,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified
363,INV004185,20240106,118633,SIP,2625.0,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
364,INV000182,20240106,120842,Redemption,309923.0,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
365,INV004497,20240106,119120,SIP,42251.0,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified
366,INV000163,20240106,100033,SIP,26952.0,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified
367,INV003894,20240106,119552,Lumpsum,404974.0,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
368,INV001720,20240106,119094,Redemption,197973.0,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
369,INV000104,20240106,149322,SIP,29462.0,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending
370,INV002548,20240106,118632,SIP,59410.0,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
371,INV002329,20240106,120842,SIP,8132.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
372,INV003070,20240106,119092,SIP,26490.0,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified
373,INV003564,20240106,148569,SIP,53136.0,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
374,INV000408,20240107,120843,Redemption,118820.0,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
375,INV000231,20240107,119095,Redemption,221924.0,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
376,INV000091,20240107,101208,SIP,8317.0,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
377,INV001735,20240107,119552,SIP,16939.0,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified
378,INV000894,20240107,100033,Redemption,219820.0,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified
379,INV000962,20240107,120842,Lumpsum,422124.0,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
380,INV001723,20240107,119094,SIP,6112.0,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified
381,INV003085,20240107,119092,Redemption,181536.0,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
382,INV003325,20240107,101206,SIP,2768.0,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
383,INV004132,20240107,119094,Lumpsum,263193.0,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified
384,INV003322,20240107,120506,SIP,4204.0,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified
385,INV004841,20240107,101207,SIP,592.0,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified
386,INV004119,20240107,119551,Redemption,376569.0,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified
387,INV001476,20240107,119092,SIP,10756.0,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending
388,INV000667,20240107,101208,Lumpsum,390649.0,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
389,INV001689,20240107,120505,Lumpsum,473543.0,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified
390,INV003422,20240107,119598,SIP,17031.0,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified
391,INV002471,20240107,120844,SIP,1126.0,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified
392,INV001274,20240107,119092,Lumpsum,136990.0,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
393,INV004336,20240107,120842,Lumpsum,117691.0,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified
394,INV001036,20240107,149323,SIP,2621.0,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
395,INV001363,20240107,118632,SIP,58920.0,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
396,INV000339,20240107,120843,Lumpsum,133844.0,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
397,INV003377,20240107,148567,Lumpsum,275934.0,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
398,INV002732,20240107,120843,SIP,1047.0,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
399,INV000766,20240107,148568,SIP,7948.0,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified
400,INV004894,20240107,120506,SIP,2960.0,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified
401,INV000308,20240107,119095,Redemption,15648.0,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified
402,INV000307,20240107,149323,Lumpsum,81645.0,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified
403,INV004258,20240107,119552,Redemption,57695.0,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
404,INV003343,20240107,119095,Redemption,96619.0,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified
405,INV004639,20240107,101208,Redemption,396767.0,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified
406,INV001491,20240107,149322,SIP,4575.0,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified
407,INV001006,20240107,101208,SIP,2104.0,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified
408,INV000288,20240107,118634,SIP,55146.0,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified
409,INV003054,20240107,120843,SIP,6158.0,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified
410,INV004349,20240107,119092,Lumpsum,416883.0,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
411,INV003341,20240107,149322,Lumpsum,76277.0,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
412,INV004754,20240107,119552,SIP,4842.0,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
413,INV002870,20240107,125498,Lumpsum,423490.0,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
414,INV003411,20240107,149324,SIP,2954.0,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified
415,INV000155,20240107,120506,Redemption,230658.0,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified
416,INV000855,20240107,101206,SIP,490.0,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
417,INV004185,20240107,101206,SIP,2462.0,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
418,INV002834,20240107,120841,Redemption,368938.0,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
419,INV004498,20240107,119120,Redemption,253111.0,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
420,INV004008,20240107,101208,SIP,471.0,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified
421,INV001602,20240107,100016,SIP,17107.0,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified
422,INV003319,20240107,102886,SIP,4604.0,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified
423,INV001447,20240107,120841,Redemption,75406.0,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified
424,INV002599,20240107,149322,SIP,2827.0,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
425,INV000032,20240107,119120,Redemption,291165.0,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified
426,INV002505,20240107,120841,SIP,8163.0,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
427,INV000583,20240107,119092,Redemption,344315.0,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
428,INV000476,20240107,120505,SIP,9845.0,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified
429,INV004427,20240107,100016,SIP,12756.0,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified
430,INV000540,20240107,120843,Redemption,410824.0,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
431,INV001961,20240107,120503,SIP,2278.0,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
432,INV003279,20240107,119120,SIP,14432.0,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
433,INV002329,20240107,120842,SIP,26835.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
434,INV000542,20240107,118632,SIP,2033.0,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified
435,INV004576,20240107,148569,Redemption,200234.0,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified
436,INV001311,20240107,102887,SIP,553.0,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
437,INV001327,20240107,120842,SIP,5741.0,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified
438,INV002361,20240108,101207,SIP,42978.0,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
439,INV004088,20240108,118636,Lumpsum,225281.0,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified
440,INV001581,20240108,100025,Lumpsum,194939.0,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified
441,INV004493,20240108,119599,Redemption,115716.0,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
442,INV000309,20240108,125498,SIP,2302.0,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
443,INV001696,20240108,120507,SIP,2285.0,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending
444,INV002847,20240108,120841,Redemption,255648.0,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
445,INV000074,20240108,148567,SIP,2005.0,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
446,INV004714,20240108,100033,Lumpsum,337687.0,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified
447,INV003294,20240108,118634,Redemption,249450.0,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
448,INV004450,20240108,100016,SIP,55566.0,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified
449,INV003232,20240108,120842,Redemption,423309.0,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
450,INV001122,20240108,148568,SIP,16130.0,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified
451,INV004647,20240108,100025,Lumpsum,218815.0,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified
